time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-09-16T12:55:54.570Z,37.5796667,-118.7883333,5.227,3.05,md,34,64,0.03423,0.04,nc,nc30196844,2016-12-29T07:26:05.520Z,"Central California",earthquake,0.23,0.45,0.11,54,reviewed,nc,nc
1998-09-16T09:00:44.460Z,35.9588333,-120.5088333,7.033,3.4,mw,66,46,0.009009,0.05,nc,nc30196821,2016-12-29T07:24:17.960Z,"Central California",earthquake,0.14,0.19,,3,reviewed,nc,nc
1998-09-16T08:42:03.190Z,37.586,-118.787,4.567,2.73,md,34,65,0.03423,0.04,nc,nc30196819,2016-12-29T07:23:43.100Z,"Central California",earthquake,0.24,0.47,0.14,38,reviewed,nc,nc
1998-09-16T04:35:47.140Z,33.468,-116.572,5.321,2.67,ml,0,44.2,,0.228,ci,ci9066948,2016-02-12T14:39:39.794Z,"14km SE of Anza, California",earthquake,,,,100,reviewed,ci,ci
1998-09-15T18:59:13.310Z,46.7053333,-122.7716667,0.817,2.8,md,26,75,0.05928,0.21,uw,uw10460153,2016-07-23T18:36:43.350Z,"Washington",explosion,0.652,0.88,0.05,6,reviewed,uw,uw
1998-09-15T09:18:17.570Z,36.375,-120.0951667,19.921,2.75,md,4,146,0.1108,0.17,nc,nc40079158,2016-12-29T07:18:35.764Z,"Central California",earthquake,4.02,4.43,0.13,4,reviewed,nc,nc
1998-09-15T03:08:34.690Z,37.5425,-118.811,2.049,2.56,md,36,107,0.03423,0.05,nc,nc30196550,2016-12-29T07:16:39.410Z,"Central California",earthquake,0.23,0.39,0.19,37,reviewed,nc,nc
1998-09-15T02:56:37.840Z,32.454,-119.379,5.792,2.56,mc,0,290,0.7961,0.326,ci,ci9066835,2016-02-11T23:39:02.432Z,"88km S of San Nicolas Is., California",earthquake,,,,22,reviewed,ci,ci
1998-09-15T00:47:37.700Z,47.062,-113.017,5.9,3.6,ml,,,,,us,usp0008uy5,2014-11-07T01:06:03.414Z,"western Montana",earthquake,,,,,reviewed,but,but
1998-09-14T21:26:23.850Z,46.7155,-122.777,0.171,2.6,md,21,65,0.0685,0.17,uw,uw10459373,2016-07-23T18:36:38.710Z,"Washington",explosion,0.67,0.92,0.04,5,reviewed,uw,uw
1998-09-14T21:05:50.370Z,35.721,-116.526,4.89,2.64,ml,0,234.8,0.4765,0.161,ci,ci9066805,2016-02-12T04:39:25.791Z,"30km WSW of Tecopa, California",earthquake,,,,66,reviewed,ci,ci
1998-09-14T20:42:36.690Z,41.4596667,-121.9823333,5.341,2.54,md,10,85,0.1324,0.03,nc,nc30196538,2016-12-29T07:15:24.614Z,"Northern California",earthquake,0.28,1.62,0.17,16,reviewed,nc,nc
1998-09-14T16:06:26.050Z,36.8373333,-121.2981667,6.854,2.5,md,76,45,0.02072,0.05,nc,nc30196486,2016-12-29T07:13:28.980Z,"Central California",earthquake,0.12,0.24,0.11,81,reviewed,nc,nc
1998-09-14T16:04:19.280Z,31.861,-116.292,5.469,2.72,mc,0,307.3,0.8019,0.195,ci,ci9066784,2016-02-12T17:15:10.258Z,"30km ENE of Maneadero, B.C., MX",earthquake,,,,10,reviewed,ci,ci
1998-09-13T17:11:29.820Z,36.1198333,-120.0653333,8.137,2.52,md,38,166,0.06937,0.07,nc,nc30196358,2016-12-29T07:08:29.930Z,"Central California",earthquake,0.26,0.17,0.11,56,reviewed,nc,nc
1998-09-13T15:26:59.230Z,37.3873333,-118.6883333,10.358,3.17,md,36,90,0.06937,0.05,nc,nc30196350,2016-12-29T07:08:15.590Z,"Central California",earthquake,0.31,0.77,0.13,59,reviewed,nc,nc
1998-09-13T15:03:30.240Z,35.946,-117.319,-0.881,2.69,ml,0,187.5,0.1899,0.186,ci,ci9066676,2016-02-12T07:02:46.086Z,"21km NNE of Trona, California",earthquake,,0.667,,75,reviewed,ci,ci
1998-09-13T05:20:31.360Z,32.016,-115.717,5.62,2.68,mc,0,245.8,0.6316,0.204,ci,ci9066639,2016-02-12T04:39:17.989Z,"57km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,7,reviewed,ci,ci
1998-09-13T03:46:57.720Z,36.8373333,-121.2973333,6.934,2.51,md,70,46,0.02072,0.06,nc,nc30196302,2016-12-29T07:06:02.910Z,"Central California",earthquake,0.14,0.29,0.1,51,reviewed,nc,nc
1998-09-13T01:03:08.960Z,40.2581667,-124.8271667,3.468,2.54,md,4,328,0.5045,0.01,nc,nc30196286,2016-12-29T07:05:22.992Z,"offshore Northern California",earthquake,6.06,5.33,0.13,2,reviewed,nc,nc
1998-09-12T16:43:13.320Z,36.5558333,-121.1483333,6.902,3.19,ml,79,34,0.03874,0.06,nc,nc30196244,2016-12-29T07:03:07.790Z,"Central California",earthquake,0.09,0.25,,9,reviewed,nc,nc
1998-09-12T00:53:57.800Z,37.3415,-118.3191667,14.007,2.68,md,33,129,0.03784,0.05,nc,nc30196146,2016-12-29T06:58:29.960Z,"Central California",earthquake,0.49,0.76,0.18,38,reviewed,nc,nc
1998-09-11T22:18:03.670Z,32.204,-115.794,5.688,2.59,mc,0,242.8,0.4477,0.342,ci,ci9066542,2016-02-12T19:50:00.241Z,"46km SSW of Progreso, B.C., MX",earthquake,,,,13,reviewed,ci,ci
1998-09-11T14:38:42.660Z,37.388,-118.6881667,10.108,3.8,mw,38,89,0.06847,0.04,nc,nc30196086,2016-12-29T06:54:10.650Z,"Central California",earthquake,0.31,0.88,,4,reviewed,nc,nc
1998-09-11T10:50:28.070Z,32.867,-118.448,14.722,2.61,mc,0,204.9,0.14,0.088,ci,ci9066483,2016-02-12T19:49:59.012Z,"11km WNW of San Clemente Is. (SE tip), California",earthquake,,2.2,,21,reviewed,ci,ci
1998-09-11T09:25:22.200Z,37.5786667,-118.783,6.377,3.33,ml,37,64,0.03874,0.04,nc,nc30196048,2016-12-29T06:52:01.480Z,"Central California",earthquake,0.23,0.5,,2,reviewed,nc,nc
1998-09-10T21:56:41.730Z,44.6616667,-121.1383333,1.535,2.9,md,9,118,0.2575,0.15,uw,uw10456618,2016-07-23T18:36:10.030Z,"Oregon",earthquake,0.75,7.04,0.05,3,reviewed,uw,uw
1998-09-10T15:43:09.780Z,33.286,-116.198,2.296,3.16,ml,0,26.5,,0.198,ci,ci9066434,2016-02-12T19:49:56.503Z,"17km ENE of Borrego Springs, California",earthquake,,3.4,,145,reviewed,ci,ci
1998-09-10T14:16:37.040Z,37.5285,-118.7976667,3.409,2.67,md,34,122,0.02162,0.03,nc,nc30195857,2016-12-29T06:47:20.300Z,"Central California",earthquake,0.24,0.39,0.14,36,reviewed,nc,nc
1998-09-10T09:39:41.770Z,36.044,-117.647,-1.503,2.71,ml,0,139.6,0.09484,0.134,ci,ci9066393,2016-02-11T21:04:43.558Z,"26km ENE of Little Lake, California",earthquake,,0.344,,65,reviewed,ci,ci
1998-09-10T05:46:40.070Z,35.8155,-121.3451667,4.518,2.5,md,33,171,0.04955,0.1,nc,nc30195786,2016-12-29T06:44:21.460Z,"Central California",earthquake,0.39,0.23,0.1,29,reviewed,nc,nc
1998-09-09T19:43:30.970Z,33.925,-116.792,8.766,2.78,ml,0,32.6,,0.139,ci,ci9066332,2016-02-13T05:53:07.733Z,"1km NNW of Cabazon, California",earthquake,,0.695,,109,reviewed,ci,ci
1998-09-09T08:09:01.490Z,39.3058333,-122.7731667,11.234,2.57,md,38,80,0.1324,0.06,nc,nc30195653,2016-12-29T06:39:03.000Z,"Northern California",earthquake,0.17,0.49,0.1,45,reviewed,nc,nc
1998-09-08T23:17:36.100Z,33.217,-116.69,10.835,2.56,ml,0,70.5,,0.212,ci,ci9066266,2016-02-13T08:28:06.976Z,"7km ESE of Lake Henshaw, California",earthquake,,3.409,,85,reviewed,ci,ci
1998-09-08T16:29:24.110Z,39.0416667,-123.0873333,-0.345,2.61,md,37,30,0.05315,0.05,nc,nc30195533,2016-12-29T06:35:25.330Z,"Northern California",earthquake,0.12,1.42,0.08,39,reviewed,nc,nc
1998-09-08T09:24:40.780Z,37.583,-118.7936667,3.941,2.94,md,34,77,0.02883,0.04,nc,nc30195708,2016-12-29T06:33:29.870Z,"Central California",earthquake,0.24,0.46,0.1,50,reviewed,nc,nc
1998-09-08T09:08:56.570Z,40.3388333,-124.3823333,18.35,2.5,md,5,241,0.1405,0.02,nc,nc30195497,2016-12-29T06:33:05.974Z,"offshore Northern California",earthquake,3.37,0.56,0.28,5,reviewed,nc,nc
1998-09-07T15:56:06.320Z,36.827,-121.5456667,4.481,2.68,md,52,32,0.02342,0.08,nc,nc30195353,2016-12-29T06:27:44.750Z,"Central California",earthquake,0.14,0.27,0.14,52,reviewed,nc,nc
1998-09-07T14:57:10.530Z,36.5151667,-120.7476667,9.683,2.84,md,59,126,0.1523,0.07,nc,nc30195343,2016-12-29T06:27:35.860Z,"Central California",earthquake,0.19,0.3,0.07,92,reviewed,nc,nc
1998-09-07T10:54:40.360Z,37.582,-118.7885,2.801,2.53,md,28,77,0.03333,0.07,nc,nc30195327,2016-12-29T06:26:55.930Z,"Central California",earthquake,0.23,0.52,0.14,30,reviewed,nc,nc
1998-09-07T10:34:54.310Z,37.5813333,-118.7933333,3.871,2.87,md,34,78,0.02973,0.04,nc,nc30195324,2016-12-29T06:26:42.030Z,"Central California",earthquake,0.23,0.43,0.14,52,reviewed,nc,nc
1998-09-06T22:49:52.110Z,36.3596667,-119.9301667,19.07,2.61,md,50,91,0.1667,0.12,nc,nc30195261,2016-12-29T06:24:59.010Z,"Central California",earthquake,0.44,0.2,0.14,53,reviewed,nc,nc
1998-09-06T10:51:18.470Z,40.5275,-124.969,4.178,3.2,md,39,231,0.4847,4.14,nc,nc30195177,2016-12-29T06:22:24.623Z,"offshore Northern California",earthquake,24.86,67.07,0.18,21,reviewed,nc,nc
1998-09-06T10:03:18.220Z,37.5871667,-118.8105,3.379,2.99,md,35,66,0.01532,0.04,nc,nc30195171,2016-12-29T06:22:06.500Z,"Central California",earthquake,0.21,0.34,0.13,46,reviewed,nc,nc
1998-09-06T07:34:49.650Z,35.7521667,-121.2585,3.268,2.85,md,52,110,0.04414,0.06,nc,nc30195145,2016-12-29T06:21:38.500Z,"Central California",earthquake,0.22,0.36,0.11,77,reviewed,nc,nc
1998-09-05T22:21:45.700Z,34.122,-116.933,3.204,2.73,ml,0,35.3,,0.167,ci,ci9066004,2016-02-13T08:27:56.980Z,"14km S of Big Bear Lake, California",earthquake,,0.147,,131,reviewed,ci,ci
1998-09-05T14:04:01.200Z,38.9863333,-122.4348333,4.174,2.7,md,44,74,0.07928,0.23,nc,nc30194979,2016-12-29T06:18:48.660Z,"Northern California",earthquake,0.26,1.38,0.16,60,reviewed,nc,nc
1998-09-05T12:09:32.920Z,45.6481667,-119.4908333,-0.546,2.9,md,29,157,0.3073,0.22,uw,uw10452518,2016-07-23T18:35:22.080Z,"Oregon",earthquake,0.127,0.18,0.06,11,reviewed,uw,uw
1998-09-05T06:01:38.800Z,37.591,-118.8171667,3.439,3.31,ml,34,65,0.00991,0.04,nc,nc30194918,2016-12-29T06:17:14.640Z,"Central California",earthquake,0.23,0.33,,2,reviewed,nc,nc
1998-09-04T23:25:46.400Z,33.669,-117.016,-0.696,2.53,ml,0,66.7,,0.224,ci,ci9065908,2016-02-12T07:02:20.186Z,"8km ESE of Winchester, California",quarry blast,,,,6,reviewed,ci,ci
1998-09-04T14:52:22.000Z,38.79,-117.97,15.7,3.4,ml,,,,,us,usp0008udt,2014-11-07T01:06:00.410Z,"Nevada",earthquake,,,,,reviewed,ren,us
1998-09-04T12:56:41.090Z,34.112,-116.923,3.586,2.5,ml,0,34.8,,0.173,ci,ci9065876,2016-02-15T18:35:41.925Z,"14km NE of Yucaipa, California",earthquake,,3.755,,115,reviewed,ci,ci
1998-09-04T06:27:39.020Z,34.99,-116.945,4.351,2.6,ml,0,87.4,,0.208,ci,ci9065868,2016-02-12T14:38:42.145Z,"12km NE of Barstow, California",earthquake,,0.256,,118,reviewed,ci,ci
1998-09-03T22:47:44.130Z,36.8428333,-121.302,6.264,2.69,md,77,45,0.02613,0.06,nc,nc30194755,2016-12-29T06:09:28.210Z,"Central California",earthquake,0.12,0.27,0.12,82,reviewed,nc,nc
1998-09-03T14:25:35.950Z,36.8443333,-121.301,6.534,2.59,md,67,45,0.02703,0.06,nc,nc30194699,2016-12-29T06:07:57.680Z,"Central California",earthquake,0.14,0.3,0.11,57,reviewed,nc,nc
1998-09-03T12:41:49.740Z,36.8383333,-121.2978333,7.154,2.6,md,69,45,0.02162,0.06,nc,nc30194668,2016-12-29T06:06:37.980Z,"Central California",earthquake,0.16,0.31,0.1,62,reviewed,nc,nc
1998-09-03T10:47:46.190Z,33.938,-118.295,17.737,2.61,ml,0,89.3,,0.312,ci,ci9065775,2016-02-12T04:38:45.464Z,"4km WNW of Willowbrook, California",earthquake,,0.396,,130,reviewed,ci,ci
1998-09-03T08:09:07.420Z,32.276,-115.145,5.963,3.01,ml,0,226.5,0.4812,0.271,ci,ci9065769,2016-02-12T19:49:31.438Z,"4km WSW of Guadalupe Victoria, B.C., MX",earthquake,,,,56,reviewed,ci,ci
1998-09-03T03:23:24.580Z,36.5846667,-121.1803333,4.31,2.69,md,61,32,0.01261,0.05,nc,nc30194627,2016-12-29T06:03:58.230Z,"Central California",earthquake,0.12,0.32,0.13,46,reviewed,nc,nc
1998-09-03T00:30:46.990Z,34.118,-116.93,3.003,2.79,ml,0,35.1,,0.199,ci,ci9065753,2016-02-13T08:27:50.481Z,"14km NE of Yucaipa, California",earthquake,,0.24,,16,reviewed,ci,ci
1998-09-02T17:51:53.430Z,38.8226667,-122.8121667,3.35,2.54,md,37,36,0.01982,0.04,nc,nc30194560,2016-12-29T05:59:39.880Z,"Northern California",earthquake,0.13,0.35,0.16,34,reviewed,nc,nc
1998-09-02T16:41:56.560Z,36.8441667,-121.302,6.514,3.29,ml,87,45,0.02703,0.07,nc,nc30194554,2016-12-29T05:58:23.500Z,"Central California",earthquake,0.12,0.26,,9,reviewed,nc,nc
1998-09-02T16:24:08.690Z,36.843,-121.3016667,6.714,3.37,ml,87,45,0.02613,0.07,nc,nc30194551,2016-12-29T05:57:53.430Z,"Central California",earthquake,0.12,0.24,,9,reviewed,nc,nc
1998-09-02T11:24:07.220Z,36.84,-121.2993333,6.984,3.8,mw,89,46,0.02342,0.07,nc,nc30194466,2016-12-29T05:55:50.300Z,"Central California",earthquake,0.13,0.24,,3,reviewed,nc,nc
1998-09-02T03:54:59.700Z,31.708,-116.044,5.094,2.64,mc,0,267.1,0.941,0.403,ci,ci9065615,2016-02-11T21:04:23.165Z,"50km E of Maneadero, B.C., MX",earthquake,,,,9,reviewed,ci,ci
1998-09-02T01:07:15.550Z,36.9643333,-121.5943333,6.691,3.04,ml,97,20,0.01171,0.11,nc,nc30194416,2016-12-29T05:52:36.990Z,"Northern California",earthquake,0.13,0.28,,9,reviewed,nc,nc
1998-09-01T21:55:52.890Z,35.9978333,-119.8188333,15.308,2.63,md,35,177,0.1757,0.13,nc,nc30194382,2016-12-29T05:50:51.490Z,"Central California",earthquake,0.55,0.77,0.14,39,reviewed,nc,nc
1998-09-01T18:44:09.350Z,37.5036667,-118.8441667,-0.822,2.57,md,33,116,0.03153,0.04,nc,nc30194350,2016-12-29T05:49:56.820Z,"Central California",earthquake,0.21,0.46,0.23,36,reviewed,nc,nc
1998-09-01T18:14:48.490Z,37.5036667,-118.844,-1.082,2.61,md,31,116,0.03153,0.05,nc,nc30199656,2016-12-29T05:49:32.150Z,"Central California",earthquake,0.24,0.44,0.22,30,reviewed,nc,nc
1998-09-01T12:39:12.300Z,40.0501667,-120.8355,0.851,2.51,md,21,130,0.4225,0.06,nc,nc30194275,2016-12-29T05:47:55.869Z,"Northern California",earthquake,0.32,8.44,0.2,26,reviewed,nc,nc
1998-09-01T10:56:44.940Z,36.6508333,-121.2653333,3.396,3.1,md,73,47,0.01712,0.06,nc,nc30194258,2016-12-29T05:47:18.490Z,"Central California",earthquake,0.09,0.25,0.1,128,reviewed,nc,nc
1998-08-31T23:40:24.830Z,37.0291667,-118.998,31.212,2.52,md,35,72,0.364,0.07,nc,nc30194203,2016-12-29T05:44:15.530Z,"Central California",earthquake,0.3,0.71,0.26,35,reviewed,nc,nc
1998-08-31T00:08:03.200Z,34.108,-116.919,3.243,3.1,ml,0,34.4,,0.265,ci,ci9065437,2016-02-12T04:38:28.982Z,"14km NE of Yucaipa, California",earthquake,,0.311,,111,reviewed,ci,ci
1998-08-30T23:01:22.360Z,35.148,-117.358,6.212,2.98,ml,0,77.1,,0.169,ci,ci9065427,2016-02-15T18:35:40.428Z,"31km ENE of Boron, California",earthquake,,5.075,,156,reviewed,ci,ci
1998-08-30T12:54:20.900Z,38.831,-122.7878333,0.833,2.78,md,54,35,0.02342,0.04,nc,nc30193973,2016-12-29T05:38:40.720Z,"Northern California",earthquake,0.1,0.47,0.15,61,reviewed,nc,nc
1998-08-30T12:54:14.830Z,38.8338333,-122.7846667,0.034,2.65,ml,7,117,0.02703,0.03,nc,nc40078264,2016-12-29T05:38:32.070Z,"Northern California",earthquake,0.68,0.88,,7,reviewed,nc,nc
1998-08-29T13:21:58.810Z,32.012,-115.786,5.769,2.51,mc,0,246.2,0.6375,0.255,ci,ci9065320,2016-02-13T08:27:36.336Z,"63km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,12,reviewed,ci,ci
1998-08-29T10:15:12.710Z,38.7628333,-119.721,-0.027,2.85,md,17,230,0.7559,0.03,nc,nc30193773,2016-12-29T05:29:02.610Z,"Northern California",earthquake,0.71,4.98,0.09,17,reviewed,nc,nc
1998-08-29T07:49:32.470Z,38.7678333,-119.7176667,-0.55,3.42,md,70,152,0.7595,0.05,nc,nc30193760,2016-12-29T05:28:21.690Z,"Northern California",earthquake,0.22,0.54,0.1,101,reviewed,nc,nc
1998-08-29T06:09:27.000Z,47.47,-115.83,2,2.9,ml,,,,,us,usp0008u1d,2014-11-07T01:05:54.324Z,"northern Idaho",earthquake,,,,,reviewed,but,but
1998-08-29T01:58:59.410Z,34.36,-116.424,8.626,2.55,ml,0,117.7,,0.121,ci,ci9065280,2016-02-12T07:01:58.573Z,"27km NNW of Joshua Tree, California",earthquake,,0.829,,109,reviewed,ci,ci
1998-08-29T01:11:11.480Z,37.5778333,-118.781,3.397,2.69,md,33,65,0.04054,0.05,nc,nc30193706,2016-12-29T05:26:02.120Z,"Central California",earthquake,0.21,0.4,0.15,34,reviewed,nc,nc
1998-08-28T21:56:01.490Z,33.318,-118.311,-0.435,2.71,ml,0,110.5,,0.317,ci,ci9065268,2016-02-13T03:25:40.860Z,"3km SSE of Avalon, California",earthquake,,4.367,,105,reviewed,ci,ci
1998-08-28T10:13:01.160Z,37.4765,-118.7688333,11.137,2.73,md,31,123,0.0964,0.04,nc,nc30193616,2016-12-29T05:23:16.880Z,"Central California",earthquake,0.31,0.78,0.17,42,reviewed,nc,nc
1998-08-27T22:09:49.090Z,46.7416667,-122.8276667,-0.971,2.8,md,17,152,0.112,0.17,uw,uw10460058,2016-07-23T18:34:36.320Z,"Washington",explosion,0.866,1.25,0.05,5,reviewed,uw,uw
1998-08-27T17:36:07.480Z,36.6685,-121.2876667,2.526,2.75,md,72,40,0.01171,0.06,nc,nc30193512,2016-12-29T05:19:47.040Z,"Central California",earthquake,0.09,0.2,0.13,77,reviewed,nc,nc
1998-08-27T10:32:45.010Z,34.385,-116.459,2.226,2.56,ml,0,113.9,,0.146,ci,ci9065166,2016-02-13T08:27:24.523Z,"30km N of Yucca Valley, California",earthquake,,0.402,,131,reviewed,ci,ci
1998-08-27T08:29:46.050Z,34.113,-116.923,2.926,2.64,ml,0,34.9,,0.169,ci,ci9065163,2016-02-12T17:13:55.415Z,"14km NE of Yucaipa, California",earthquake,,0.188,,139,reviewed,ci,ci
1998-08-27T03:10:17.890Z,32.511,-115.236,6.02,3.42,ml,0,192.8,0.3108,0.457,ci,ci9065152,2016-02-13T05:52:19.024Z,"12km ESE of Puebla, B.C., MX",earthquake,,,,106,reviewed,ci,ci
1998-08-26T22:24:30.260Z,46.7421667,-122.7998333,-0.444,2.6,md,12,87,0.09835,0.09,uw,uw10459213,2016-07-23T18:31:27.670Z,"Washington",explosion,0.042,0.09,0.06,6,reviewed,uw,uw
1998-08-26T21:51:10.350Z,34.008,-118.423,10.722,2.84,ml,0,91,,0.231,ci,ci9065120,2016-02-12T04:38:19.047Z,"3km WSW of Culver City, California",earthquake,,0.265,,149,reviewed,ci,ci
1998-08-26T21:50:04.370Z,43.859,-110.996,5,3.8,ml,,,,0.66,us,usp0008txh,2014-11-07T01:05:53.628Z,"Wyoming",earthquake,,,,,reviewed,us,but
1998-08-26T20:46:37.090Z,34.285,-118.434,9.728,3.39,ml,0,30,,0.329,ci,ci3301089,2016-02-13T10:55:42.301Z,"0km ENE of Pacoima, California",earthquake,,0.415,,194,reviewed,ci,ci
1998-08-26T15:50:15.310Z,37.161,-117.826,4.472,3.62,ml,0,190.9,,0.261,ci,ci9065106,2016-02-12T09:28:43.154Z,"41km E of Big Pine, California",earthquake,,,,103,reviewed,ci,ci
1998-08-26T13:12:48.160Z,39.309,-122.7721667,11.544,3.02,md,42,81,0.1315,0.06,nc,nc30193307,2016-12-29T05:12:50.650Z,"Northern California",earthquake,0.18,0.5,0.12,84,reviewed,nc,nc
1998-08-24T19:16:01.790Z,37.5996667,-118.8108333,2.249,3.02,md,32,60,0.01712,0.06,nc,nc30193042,2016-12-29T05:03:20.470Z,"Long Valley area, California",earthquake,0.22,0.38,0.15,43,reviewed,nc,nc
1998-08-24T15:10:40.470Z,40.4311667,-124.3616667,24.019,2.7,md,21,210,0.04775,0.05,nc,nc30193026,2016-12-29T05:02:13.050Z,"Northern California",earthquake,0.55,0.53,0.14,20,reviewed,nc,nc
1998-08-24T06:30:08.400Z,37.4946667,-118.8395,6.238,3.01,md,33,118,0.03784,0.03,nc,nc30192963,2016-12-29T04:59:36.390Z,"Central California",earthquake,0.26,0.54,0.11,37,reviewed,nc,nc
1998-08-23T21:55:07.080Z,36.1683333,-120.2703333,15.637,2.76,md,49,68,0.1,0.07,nc,nc30192896,2016-12-29T04:57:47.380Z,"Central California",earthquake,0.24,0.53,0.15,116,reviewed,nc,nc
1998-08-23T18:16:16.340Z,43.842,-111.025,5,4.2,mb,,,,0.81,us,usp0008tru,2014-11-07T01:05:52.490Z,"Wyoming",earthquake,,,,3,reviewed,us,us
1998-08-23T18:13:12.530Z,43.854,-111.013,5,3.2,ml,,,,0.51,us,usp0008trt,2014-11-07T01:05:52.487Z,"Wyoming",earthquake,,,,,reviewed,us,us
1998-08-23T15:57:03.140Z,34.111,-116.925,3.628,2.89,ml,0,40.3,,0.243,ci,ci9064812,2016-02-13T08:27:12.209Z,"14km NE of Yucaipa, California",earthquake,,0.258,,147,reviewed,ci,ci
1998-08-23T15:42:23.720Z,34.099,-116.953,8.498,3.38,ml,0,33.5,,0.167,ci,ci9064808,2016-02-13T03:25:17.687Z,"11km NE of Yucaipa, California",earthquake,,0.518,,214,reviewed,ci,ci
1998-08-23T15:31:15.050Z,34.117,-116.925,3.479,2.54,ml,0,75.5,,0.151,ci,ci9064790,2016-02-12T11:58:32.473Z,"14km S of Big Bear Lake, California",earthquake,,0.488,,90,reviewed,ci,ci
1998-08-23T14:33:46.180Z,35.7,-118.45,2.475,2.55,ml,0,80.4,0.04198,0.107,ci,ci9064786,2016-02-13T05:52:05.933Z,"1km SE of Wofford Heights, California",earthquake,,0.12,,30,reviewed,ci,ci
1998-08-23T12:50:40.690Z,39.954,-120.8456667,-1.309,3.4,md,77,102,0.4541,0.32,nc,nc30192809,2016-12-29T04:55:37.850Z,"Northern California",earthquake,0.64,1.49,0.12,82,reviewed,nc,nc
1998-08-22T23:20:28.780Z,36.281,-113.984,5,3.3,ml,,,,0.83,us,usp0008tqd,2014-11-07T01:05:52.262Z,"Arizona",earthquake,,,,,reviewed,us,us
1998-08-22T17:13:08.180Z,36.7683333,-121.4726667,5.973,2.95,md,71,34,0.05045,0.11,nc,nc30192710,2016-12-29T04:50:11.860Z,"Central California",earthquake,0.16,0.34,0.08,57,reviewed,nc,nc
1998-08-22T12:20:22.170Z,37.571,-118.8415,0.269,2.58,md,32,75,0.02162,0.04,nc,nc30192678,2016-12-29T04:48:53.470Z,"Central California",earthquake,0.19,0.45,0.28,32,reviewed,nc,nc
1998-08-22T11:45:49.500Z,34.408,-116.468,0.876,2.59,ml,0,113.3,,0.118,ci,ci9064692,2016-02-13T05:52:00.738Z,"33km N of Yucca Valley, California",earthquake,,0.383,,92,reviewed,ci,ci
1998-08-22T06:26:43.760Z,37.6173333,-118.8118333,2.861,3.14,md,33,64,0.02793,0.05,nc,nc30192643,2016-12-29T04:47:01.410Z,"Long Valley area, California",earthquake,0.26,0.41,0.09,45,reviewed,nc,nc
1998-08-22T00:58:57.160Z,35.943,-117.329,-0.001,3,ml,0,184.8,0.1866,0.188,ci,ci9064652,2016-02-12T22:19:02.291Z,"20km NNE of Trona, California",earthquake,,0.621,,77,reviewed,ci,ci
1998-08-21T21:56:43.410Z,47.4646667,-120.1615,9.697,2.6,md,11,84,0.1819,0.43,uw,uw10454128,2016-07-23T18:30:49.660Z,"Washington",earthquake,12.215,99.9,0.11,3,reviewed,uw,uw
1998-08-21T21:34:38.760Z,46.7533333,-122.817,0.071,2.9,md,21,124,0.1146,0.19,uw,uw10454048,2016-07-23T18:30:48.650Z,"Washington",explosion,0.779,1.12,0.06,6,reviewed,uw,uw
1998-08-21T21:32:24.400Z,31.973,-117.329,5.471,2.7,mc,0,303.8,0.8979,0.281,ci,ci9064635,2016-02-13T10:55:23.799Z,"48km SW of Primo Tapia, B.C., MX",earthquake,,,,8,reviewed,ci,ci
1998-08-21T17:33:33.390Z,36.6783333,-121.3045,5.145,2.62,md,63,35,0.02793,0.04,nc,nc30192527,2016-12-29T04:43:34.350Z,"Central California",earthquake,0.11,0.28,0.13,52,reviewed,nc,nc
1998-08-21T06:54:37.080Z,38.304,-118.348,3.629,3.48,ml,0,294.4,,0.339,ci,ci9064581,2016-02-12T17:13:19.989Z,"34km SE of Hawthorne, Nevada",earthquake,,,,81,reviewed,ci,ci
1998-08-21T05:22:55.130Z,34.319,-116.487,7.396,2.68,ml,0,88.7,,0.227,ci,ci9064592,2016-02-13T00:51:53.202Z,"23km NNW of Yucca Valley, California",earthquake,,0.932,,142,reviewed,ci,ci
1998-08-21T04:23:12.300Z,38.84,-122.796,0.63,2.72,md,32,42,0.03243,0.04,nc,nc30192456,2016-12-29T04:40:00.510Z,"Northern California",earthquake,0.13,0.41,0.08,27,reviewed,nc,nc
1998-08-21T03:58:15.300Z,36.6786667,-121.305,5.175,2.9,md,75,34,0.02793,0.05,nc,nc30192454,2016-12-29T04:39:46.430Z,"Central California",earthquake,0.09,0.24,0.1,96,reviewed,nc,nc
1998-08-21T03:55:27.050Z,36.6775,-121.3038333,5.376,3.06,md,72,35,0.02703,0.05,nc,nc30192449,2016-12-29T04:39:32.590Z,"Central California",earthquake,0.1,0.28,0.11,95,reviewed,nc,nc
1998-08-20T23:49:58.440Z,34.374,-117.648,7.426,4.4,ml,0,14.6,,0.234,ci,ci9064568,2016-02-19T15:01:59.121Z,"2km NW of Wrightwood, California",earthquake,,0.283,,245,reviewed,ci,ci
1998-08-20T14:19:18.600Z,36.6601667,-121.2796667,5.356,2.63,md,55,33,0.008108,0.06,nc,nc30192344,2016-12-29T04:36:31.630Z,"Central California",earthquake,0.14,0.36,0.12,54,reviewed,nc,nc
